This file was created using the 202510 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
199810,   4.4103,   2.5828,   1.0978,   9.3712,   7.7099,   2.8175
199811,  12.0215,   7.0065,   7.6482,   6.2510,   4.0581,   4.7378
199812,   2.0951,   1.3526,   1.4562,   8.4216,   3.0854,   3.9970
199901,  10.5116,   6.2707,   8.7925,   1.3107,  -1.8357,  -1.8524
199902,  -6.9868,  -5.4702,  -4.0789,  -4.8717,  -3.1716,  -2.7009
199903,  -2.7404,  -1.5525,  -3.0059,   2.9560,   2.8145,   0.9550
199904,   7.1799,   9.8643,   9.0993,   7.1279,  10.6925,   8.8082
199905,   3.9119,   4.1016,   5.2074,   1.4072,   1.5810,   2.7133
199906,   3.9187,   4.5110,   3.7468,   5.8707,   2.0485,   2.4357
199907,   0.5732,   1.7145,   2.1837,  -3.0050,  -2.0599,  -1.5013
199908,  -4.3709,  -2.7210,  -3.2382,  -2.9119,  -4.1490,  -2.7022
199909,   0.1675,  -0.9979,  -3.2931,  -0.3464,  -4.2175,  -3.3983
199910,  -0.4656,  -1.5984,  -2.1168,   5.0815,   2.5028,   2.3484
199911,  18.5015,   8.9629,   7.5634,   6.3430,  -1.4745,   0.4267
199912,  16.2160,   7.5504,   5.6938,   9.4093,   1.2806,   3.5851
200001,  10.2875,   4.8066,   8.6111,  -4.3562,  -4.8256,  -5.8776
200002,  24.7791,  11.9941,  13.6671,   5.1115,  -5.2587,  -3.8386
200003,  -4.7586,  -0.2285,   0.1366,   8.9023,  13.4031,  13.4507
200004, -17.1701,  -6.5436,  -7.0841,  -3.4170,   1.7456,  -0.5209
200005, -10.3632,  -5.7829,  -5.2424,  -1.7331,   1.1668,   3.6379
200006,  13.6184,   7.7744,   6.2783,   4.1381,  -3.9937,  -3.4604
200007,  -6.8139,  -0.0102,   0.7242,  -5.3502,   2.7667,   3.6227
200008,   7.7418,   4.5974,   4.6472,  10.8388,   6.9992,   7.3470
200009,  -8.6866,  -1.7875,  -1.5374,  -6.0759,  -0.4274,   1.0516
200010, -10.5525,  -3.8416,  -5.6672,  -5.3261,   0.5514,   0.7942
200011, -21.3604,  -7.9035,  -6.9654, -16.3647,  -1.6723,  -1.1332
200012,  -8.6997,   0.0646,  -0.8186,   2.6042,  10.7369,  12.2462
200101,  44.0154,  22.2513,  20.1168,  15.6965,   2.7455,   4.9987
200102, -14.5163,  -3.3092,  -0.7598, -15.6541,  -0.9530,   1.2353
200103, -11.6796,  -2.9206,  -2.7639, -12.1755,  -3.5001,  -2.7124
200104,  10.9141,   4.9052,   2.9775,  14.9777,   7.3717,   5.4720
200105,   7.6474,   7.0123,   8.8455,   2.4551,   3.1131,   3.1337
200106,   1.9878,   3.6451,   1.6750,  -0.2300,  -1.5600,  -0.7083
200107,  -8.2651,  -3.2692,  -0.5731,  -3.7319,  -1.2761,  -0.8856
200108,  -7.8939,  -3.0429,  -1.9284,  -6.5456,  -2.8784,  -5.6144
200109, -17.8658, -12.5202, -11.3715, -14.1731, -11.3030, -14.9156
200110,  14.3713,   7.5163,   6.5042,  10.5286,   4.2304,   2.5972
200111,  10.0035,   7.5569,   6.5479,  10.6867,   7.5283,  12.3779
200112,   8.9097,   6.7675,   6.0309,   4.0412,   5.4519,   3.6657
200201,  -3.6050,   2.0775,   6.3822,  -2.6521,  -0.7472,  -0.6924
200202,  -9.6580,  -3.0910,  -2.0357,  -4.1919,  -0.1124,  -1.8587
200203,   8.5001,   8.5277,   8.6710,   7.7426,   6.7337,   6.7412
200204,  -7.0253,   1.0275,   3.8999,  -4.9490,  -1.7499,  -3.5596
200205,  -8.2707,  -2.7322,   0.2953,  -2.8765,  -1.8188,  -2.6827
200206, -10.8819,  -5.7202,  -4.3808, -10.6038,  -7.0380,  -8.9545
200207, -14.5994, -13.1472, -10.6511,  -8.7127,  -9.2025, -14.0500
200208,  -0.2720,   0.2004,   0.1100,  -0.2191,   1.4419,   3.9532
200209, -10.1989,  -8.0201,  -7.3533,  -9.0219, -10.4732, -13.5576
200210,   7.6602,   4.5560,   2.6739,   7.5119,   4.4775,   2.3689
200211,  17.8139,  13.3092,  11.5020,   8.8065,   8.6678,  11.9447
200212,  -9.4521,  -4.4666,  -3.4109,  -5.8444,  -3.3595,  -3.7947
200301,   0.4932,  -1.0687,   1.9056,  -2.1570,  -2.5621,  -2.7426
200302,  -4.2053,  -2.2173,  -1.9231,  -1.9579,  -2.3580,  -4.4404
200303,   2.5068,   0.0813,   1.0214,   1.4726,   0.7906,  -0.5223
200304,  12.6517,   9.9490,   8.6846,   8.6619,   9.6470,  12.6760
200305,  20.9625,  14.0542,  12.6219,   9.1273,   9.7670,   9.1128
200306,   6.9836,   4.4879,   6.1143,   1.5460,   0.5985,   2.7067
200307,   8.7037,   7.5560,   8.7549,   3.5228,   2.4664,   3.8145
200308,   4.4519,   4.4536,   5.7757,   4.1687,   3.5749,   6.7153
200309,   2.8282,   0.2985,   5.3404,  -1.7988,  -0.9215,  -1.4474
200310,   7.0821,   7.8405,  10.4088,   7.3502,   6.6902,  10.2056
200311,   2.4782,   3.9790,   5.2434,   2.3107,   2.7792,   3.8846
200312,   2.2779,   2.9843,   4.5332,   2.6727,   4.3033,   4.8567
200401,   7.5101,   5.2730,   9.7703,   1.8776,   2.2304,   4.5375
200402,   0.1553,   0.7694,   1.2528,   1.9676,   2.9617,   2.6183
200403,   0.0817,   0.1416,   0.9223,   0.0889,  -0.5869,  -0.6419
200404,  -3.4210,  -2.7887,  -3.3002,  -1.2408,  -3.5086,  -4.8255
200405,  -1.2906,  -0.0372,  -0.1269,   1.5581,   1.7318,   2.5410
200406,   1.9790,   3.2885,   2.9401,   1.9196,   2.5783,   2.4924
200407, -10.3862,  -5.3395,  -4.1719,  -6.3530,  -3.4856,  -2.7724
200408,  -2.8638,  -0.4502,  -1.4996,  -1.4294,   0.5580,   0.2164
200409,   4.7139,   4.7977,   3.5115,   2.9927,   3.6286,   3.1050
200410,   2.1943,   2.0770,   1.2707,   2.6342,   2.2039,   1.8187
200411,   9.9680,   8.8526,   9.6027,   5.1165,   6.7575,   7.6163
200412,   7.7354,   5.1252,   6.2781,   4.4201,   4.0242,   3.3457
200501,  -5.4895,  -3.1447,  -2.2293,  -3.0646,  -2.3091,  -1.7069
200502,   0.0327,   1.0479,   1.3964,   1.7558,   2.7162,   2.6954
200503,  -5.5432,  -2.2831,  -1.5970,  -1.3318,  -1.2429,  -0.4650
200504,  -7.0148,  -5.8662,  -5.6685,  -3.7739,  -3.4781,  -2.5572
200505,   6.7406,   4.9084,   3.5301,   5.2642,   4.9646,   5.3222
200506,   2.8146,   3.7201,   4.0484,   0.8754,   2.7609,   3.4439
200507,   7.4681,   7.6097,   6.2270,   5.2614,   4.9730,   4.6149
200508,  -2.3213,  -0.9207,  -0.7641,  -1.3395,  -0.6649,  -0.5126
200509,   0.7581,   0.6955,   0.7085,   0.2237,   1.2069,   1.4520
200510,  -4.4930,  -3.0132,  -2.4787,  -1.5862,  -2.7415,  -3.3507
200511,   3.5399,   3.7307,   3.2245,   5.0918,   4.3481,   2.8599
200512,   0.8600,   0.0743,   1.1432,   0.4100,   1.2494,   0.4878
200601,  10.0982,   8.7424,   7.1924,   3.6815,   4.5473,   4.4875
200602,   0.7981,   0.4966,   0.5422,   0.5037,   0.2199,  -0.8230
200603,   3.9513,   4.8555,   5.2507,   2.5679,   1.8314,   1.4062
200604,  -0.7690,   0.7793,   1.4288,   0.1955,   1.2496,   2.5590
200605,  -7.8416,  -4.2834,  -3.4880,  -3.7873,  -2.8652,  -2.0926
200606,  -1.4535,  -0.6108,  -0.1585,  -0.4755,  -0.7953,   0.2286
200607,  -5.6073,  -3.0105,  -2.3572,  -3.3051,  -1.7214,  -1.1171
200608,   3.2240,   2.1934,   1.6794,   2.5511,   1.8511,   2.3161
200609,  -0.2549,   0.8895,   1.3721,   2.2741,   1.6188,   1.6036
200610,   6.1119,   5.6998,   3.9197,   3.7914,   3.8336,   3.8049
200611,   2.6203,   2.3910,   2.2945,   3.2032,   3.0541,   3.1879
200612,   0.2045,   1.5187,   2.5613,  -0.5184,   0.7862,   2.1717
200701,   2.9020,   1.0414,   2.6045,   3.3232,   2.8448,   1.8011
200702,   0.3379,  -0.2471,   0.5953,  -0.3982,   0.4429,   0.2940
200703,   0.5886,   0.6183,  -0.5644,   0.8406,   1.3691,   1.4612
200704,   3.0640,   1.0993,   1.2070,   4.4518,   3.8843,   3.5222
200705,   2.4303,   2.4803,   1.3486,   4.1428,   4.2110,   3.6091
200706,  -0.4906,  -0.7996,  -0.3349,  -1.6033,  -1.4408,  -1.9158
200707,  -4.9482,  -5.4566,  -5.1651,  -2.5575,  -3.9870,  -6.2338
200708,  -0.8266,   0.4380,  -2.9365,   1.0288,   0.2485,  -2.2600
200709,   2.3259,   1.0806,  -0.1843,   4.0717,   2.2659,   1.8798
200710,   3.1810,   0.3376,  -0.7023,   2.6597,   2.4062,  -0.2379
200711,  -9.4730,  -8.2383,  -9.0520,  -4.1154,  -5.5260,  -6.0130
200712,  -0.7706,  -1.1951,  -2.6357,  -1.2349,  -0.9607,  -1.4869
200801,  -7.2695,  -4.9641,  -3.1381,  -6.2290,  -4.5059,  -3.3675
200802,  -3.5088,  -2.4783,  -2.8924,  -1.7756,  -2.4509,  -4.1826
200803,  -3.5126,  -0.8606,  -2.3236,  -1.5401,  -2.0685,  -2.4958
200804,   2.9053,   1.3621,   0.3228,   5.5486,   6.8800,   4.4839
200805,   4.9702,   3.6144,   1.8387,   4.0143,   3.4015,   2.7537
200806,  -8.3013,  -9.5755,  -9.9744,  -8.5790, -10.0304, -13.1444
200807,   1.6705,   2.4682,   1.0407,  -0.9905,  -2.1556,   0.5488
200808,   1.6885,   2.8607,   3.1776,   1.4410,   2.1498,   2.3799
200809, -13.2344,  -9.8339,  -9.4157, -13.2648, -12.2675,  -8.0030
200810, -23.5331, -20.6698, -20.3121, -20.6540, -22.7886, -19.7267
200811, -14.1298, -14.4972, -16.6494,  -9.9773,  -9.2040, -11.1525
200812,   4.4240,   4.6575,   0.1643,   4.4328,   3.4670,   8.5125
200901,  -0.6051,  -3.4986,  -5.5476,  -4.6044,  -7.0503, -13.5835
200902, -11.7065, -12.3710, -13.1971,  -7.9034, -12.7272, -18.1017
200903,  16.1041,  13.5521,  12.6856,   9.9443,  10.2338,  12.7086
200904,  21.6938,  20.7656,  23.6003,  17.8832,  20.8390,  24.3387
200905,   8.9040,  10.9569,  10.3073,   6.5391,   6.2959,   8.6353
200906,   7.9651,   4.1775,   2.1322,   0.3488,  -1.2236,   0.2099
200907,   7.2848,   8.8311,   9.3970,   7.4326,   9.6845,  10.9918
200908,   3.1010,   4.6917,  10.1286,   2.0370,   3.6381,  10.2144
200909,   7.4521,   6.6694,   7.4574,   5.5016,   6.0706,   6.8929
200910,  -7.9531,  -6.2733,  -6.9595,  -2.9014,  -3.8977,  -6.3336
200911,   1.0633,   1.0105,   0.4762,   4.9055,   4.4331,   5.2872
200912,   7.6246,   7.1628,   6.4738,   4.8873,   5.7986,   5.6241
201001,  -3.0138,  -2.0453,   2.7449,  -3.6126,  -3.0396,  -2.2621
201002,   2.7468,   3.6858,   4.2899,   4.0609,   4.4193,   4.5899
201003,   6.5347,   7.7556,   8.9137,   6.7446,   7.2285,   8.0906
201004,   6.3485,   6.7940,  11.9884,   2.5792,   3.4968,   4.9309
201005,  -7.6395,  -7.4123,  -9.4247,  -6.6592,  -7.8404,  -7.8127
201006,  -6.4856,  -7.0709,  -9.6792,  -4.6192,  -6.3351,  -9.1533
201007,   5.7004,   6.0386,   4.4858,   6.7594,   7.5738,   7.0028
201008,  -7.1087,  -7.2694,  -7.3244,  -4.2521,  -5.1330,  -5.5692
201009,  12.6633,  11.9291,   8.6667,  11.9695,  10.8826,   9.2158
201010,   5.2089,   5.3546,   3.6056,   3.6945,   4.2433,   1.7942
201011,   1.8230,   3.4656,   1.3720,   3.0612,   1.7237,  -0.3601
201012,   9.1396,   8.4180,   8.4545,   6.1719,   7.4031,   9.0381
201101,  -0.1888,   0.6075,   3.8307,   1.9989,   2.7541,   1.6392
201102,   3.7603,   5.5370,   4.0906,   4.0504,   4.4608,   4.0749
201103,   2.0605,   1.7846,   0.0901,   2.0364,   2.0559,   0.4473
201104,   1.6773,   1.1279,  -0.0485,   3.7117,   3.1327,   2.1883
201105,  -1.8553,  -2.2804,  -2.6475,  -0.5134,  -1.2600,  -0.7709
201106,  -4.2294,  -1.8706,  -2.1410,  -1.5785,  -2.0235,  -2.0922
201107,  -3.9961,  -2.4044,  -0.9367,  -3.2738,  -3.6158,  -4.1193
201108, -10.0354,  -9.9246,  -9.4679,  -6.4874,  -7.1759,  -8.0275
201109, -12.2918, -11.1873,  -9.4427,  -9.4078, -10.8029,  -9.6201
201110,  13.5103,  13.8693,   8.6021,  14.1151,  15.0350,  13.3535
201111,  -3.0212,  -2.3521,  -1.3271,  -0.6346,   0.6782,  -0.1630
201112,  -0.8823,   0.5469,   0.6733,  -1.4960,   0.4627,   1.0793
201201,  10.8452,   9.1269,   9.2807,   8.1950,   6.1236,   4.4665
201202,   3.8076,   2.4224,   4.3443,   4.3055,   4.4058,   5.8052
201203,   2.3724,   3.5437,   4.4779,   2.2214,   0.9078,   2.4566
201204,  -3.0568,  -2.0227,  -0.0218,  -0.7954,  -0.6943,  -1.5684
201205,  -7.6092,  -7.6495,  -5.2718,  -7.8269,  -7.5364,  -6.3635
201206,   4.6279,   4.4523,   3.7938,   2.4715,   2.7747,   3.9982
201207,  -0.7964,  -1.4148,  -1.3670,  -0.3362,   0.3755,  -0.4294
201208,   2.8250,   2.1630,   2.8072,   3.3822,   3.3980,   4.8298
201209,   4.1471,   5.1587,   3.6869,   2.1209,   2.4448,   3.1583
201210,  -5.0629,  -2.7522,  -0.3262,  -1.5046,  -0.6330,   0.8404
201211,  -0.4790,  -0.2292,   0.2524,   2.3334,   1.4831,   0.9552
201212,   1.8423,   2.8901,   3.1561,   2.0837,   2.6393,   3.5966
201301,   7.0137,   6.9508,   8.1898,   6.2213,   6.5141,   8.6457
201302,   0.2043,   0.3761,   1.8755,   0.9416,   1.6414,   1.8673
201303,   5.0856,   4.3176,   3.8240,   4.3189,   4.5768,   5.0203
201304,  -0.1176,  -1.0410,  -0.6140,   0.7875,   0.8231,   0.5663
201305,   5.2119,   5.1256,   5.2057,   3.2235,   2.8176,   4.6271
201306,  -1.1689,   0.7072,   0.2666,  -1.4951,  -1.2827,  -1.0760
201307,   7.8852,   7.1951,   7.5142,   6.9148,   5.7655,   6.8508
201308,  -1.5536,  -2.5724,  -1.9664,  -2.0572,  -2.4771,  -3.5048
201309,   6.1154,   6.4609,   5.7051,   5.4212,   4.8111,   3.9898
201310,   0.2643,   3.0697,   3.4071,   3.1216,   4.0863,   4.8684
201311,   6.0906,   5.0555,   4.2030,   2.8196,   1.7344,   3.4945
201312,   2.3201,   3.2084,   2.1661,   3.0951,   3.1977,   2.4347
201401,   3.0913,  -1.5346,  -0.0485,  -2.5329,  -2.3262,  -4.4690
201402,   4.3325,   4.1548,   4.3329,   6.0061,   5.1617,   4.6336
201403,  -2.2953,   0.9060,   1.2580,  -1.4767,   0.7756,   3.8111
201404,  -6.8666,  -4.0664,  -3.5117,  -1.7615,   0.1054,  -0.6525
201405,  -1.1523,  -0.0308,  -0.5447,   2.0344,   1.8007,   1.4858
201406,   6.3840,   4.2123,   3.6435,   3.5974,   3.6079,   4.2643
201407,  -6.7194,  -5.8992,  -3.7035,  -3.3858,  -3.2123,  -3.9158
201408,   4.3830,   3.9915,   3.4755,   5.6834,   4.2139,   4.5878
201409,  -5.7632,  -5.2526,  -4.5264,  -2.7830,  -4.2204,  -4.2267
201410,   4.6156,   4.4619,   1.8308,   3.2652,   2.6348,   1.1894
201411,   0.3837,  -0.9369,  -1.3344,   2.6878,   1.8484,  -0.8073
201412,   2.0612,   3.7096,   2.0065,  -0.0135,   0.0775,   0.4273
201501,  -2.8372,  -4.4082,  -3.8120,  -1.9895,  -2.9331,  -4.3161
201502,   7.3694,   7.2515,   5.1010,   7.4686,   7.3647,   6.1511
201503,   0.4442,   0.0941,   0.1983,   0.0348,  -0.2839,  -1.2143
201504,  -0.0606,  -0.8662,   1.0324,  -0.3427,   0.6305,   1.6460
201505,   1.1195,   1.5649,  -0.3233,   1.3137,   1.5441,  -0.4349
201506,   2.1331,  -0.0377,  -0.0530,  -1.4037,  -2.2041,  -2.2858
201507,  -2.2057,  -3.9154,  -5.5214,   2.0973,  -0.6126,  -1.8922
201508,  -7.4218,  -3.9931,  -1.5582,  -6.5218,  -4.4837,  -5.1569
201509,  -8.4825,  -5.4972,  -4.6981,  -4.1488,  -4.3445,  -5.2989
201510,   5.2697,   5.6282,   4.1458,   6.2746,   7.1134,   5.5981
201511,   4.9818,   3.9607,   1.9842,   1.0636,  -0.3959,   1.6082
201512,  -4.8593,  -4.8433,  -5.1688,  -2.3589,  -3.9598,  -6.0467
201601, -13.1262,  -9.2679,  -8.2926,  -8.2160,  -5.8310,  -8.6141
201602,  -0.9149,   0.9229,  -0.3515,   1.3899,   1.5996,  -0.9618
201603,   6.9585,   8.2813,   8.2003,   6.8559,   9.0668,  13.3888
201604,   4.0057,   3.2418,   5.2839,   0.7631,   2.1459,   6.4847
201605,   0.8005,   0.6073,  -0.6209,   2.3432,   1.0123,   1.2501
201606,  -2.2059,  -0.6586,   1.6980,  -0.8652,  -0.7232,  -3.1444
201607,   5.7687,   6.0508,   6.4501,   5.1703,   3.6032,   4.8419
201608,   1.2286,   2.6253,   3.2408,   0.1668,   0.5202,   2.2380
201609,   4.9874,   2.5009,   2.0822,  -0.1156,   0.8493,   0.5523
201610,  -9.7524,  -6.6899,  -4.0147,  -3.2116,  -1.9168,  -2.1891
201611,   6.6249,  10.3188,  11.8759,   4.4620,   6.9063,  12.4420
201612,  -0.7563,   2.7187,   4.3257,   0.6003,   1.3503,   1.5215
201701,   2.4235,   0.4792,   1.0808,   3.3568,   2.0052,   1.5692
201702,   3.4655,   1.5881,   0.3081,   3.8452,   1.9691,   2.2371
201703,   1.1085,   1.0936,   0.3154,   0.6591,   0.0289,  -1.3770
201704,   0.7233,   0.5296,  -0.2066,   2.0550,   0.8348,  -1.7521
201705,  -2.4241,  -3.2101,  -2.7159,   1.7832,  -0.4164,  -2.6047
201706,   6.0728,   3.9354,   3.9758,   1.3654,   1.6003,   3.0432
201707,  -1.2170,  -0.4132,  -0.1000,   1.3850,   1.3156,   2.7279
201708,  -2.0063,  -2.0481,  -2.2706,   0.2842,  -0.7749,  -1.9923
201709,   7.5770,   9.8018,   8.5295,   2.5750,   4.0391,   4.1369
201710,  -1.2571,   0.2755,   0.4025,   2.1373,   1.3682,   1.6696
201711,   2.0834,   2.8194,   4.0875,   4.2401,   3.7239,   3.2223
201712,   1.4507,  -0.3863,   1.4843,   1.1077,   0.8982,   1.1039
201801,   2.2055,   2.3787,   2.5630,   5.0820,   4.4489,   3.2333
201802,  -3.9946,  -4.2408,  -3.6968,  -3.4550,  -4.2659,  -4.4980
201803,   2.0494,   1.7804,   0.8014,  -0.4368,  -0.5574,  -0.5524
201804,   0.2006,   0.8124,   1.2316,  -0.3848,  -0.1103,   0.1508
201805,   8.1719,   6.5447,   4.1475,   3.3881,   1.9200,   1.5256
201806,   1.5535,  -0.0724,   1.0912,   1.3627,   0.9336,  -0.8698
201807,  -0.4343,   0.1912,   0.0612,   2.5250,   2.8668,   2.1095
201808,   5.8698,   3.5452,   1.3014,   5.6854,   1.6996,   1.5983
201809,  -1.2461,  -2.5355,  -2.4334,  -0.1878,  -0.9652,  -1.7308
201810, -13.6047, -11.0973,  -8.7271,  -9.7457,  -7.1398,  -8.0780
201811,  -1.0607,   0.0802,  -1.8712,   2.7461,   2.2240,   1.4944
201812, -14.9460, -13.4830, -13.3396,  -9.7691, -10.5074, -13.1408
201901,  19.2526,  13.0579,  12.8904,  10.9531,  10.8377,  12.3978
201902,   6.3825,   5.2875,   4.8667,   6.0943,   3.5094,   3.0255
201903,   0.1026,  -1.5524,  -3.4409,   0.7833,  -0.5917,  -2.0219
201904,   1.5178,   2.4845,   2.0658,   3.7544,   4.4986,   5.8917
201905,  -8.0495,  -8.8385,  -8.8716,  -7.1075,  -7.6520,  -8.9186
201906,   7.1232,   5.7660,   3.0693,   8.2941,   7.9898,   7.1815
201907,  -2.2358,  -1.0069,  -1.7698,   1.9629,   1.1495,   1.3217
201908,  -4.7976,  -6.3225,  -6.3681,  -2.5162,  -4.5705,  -7.0840
201909,  -1.9644,   2.4821,   5.0623,  -0.3525,   4.0402,   5.8737
201910,   2.7053,   0.3311,  -1.7152,   1.8086,   0.8417,   1.2806
201911,   6.1415,   2.8201,   2.4312,   5.5425,   3.6066,   3.1853
201912,   5.1881,   4.9736,   7.2228,   1.5719,   3.2839,   3.9315
202001,  -1.0418,  -1.6623,  -3.5565,   0.0314,  -2.0033,  -4.8431
202002,  -6.3957,  -6.8595,  -7.8164,  -7.1454, -10.2334, -10.4864
202003, -19.7609, -21.6630, -27.3525, -14.4199, -21.5052, -31.0826
202004,  24.1954,  16.8166,  21.2649,  15.9175,  15.6916,  19.6906
202005,  11.7399,   6.7050,   5.6667,   9.2259,   4.9231,   3.1715
202006,   7.3778,   7.0478,  10.7855,   2.1456,   1.0967,   2.0253
202007,   1.5008,   4.6789,   3.8192,   5.6900,   4.4793,   2.8230
202008,   5.2199,   5.2386,   3.6638,   5.0964,   3.8330,   4.2781
202009,  -0.4706,  -4.4921,  -3.0482,  -1.5145,  -3.2273,  -3.9412
202010,  -0.7778,   1.3798,   3.6443,   0.3275,   1.6147,   3.8879
202011,  22.9556,  20.7541,  23.4004,  13.5646,  15.5304,  19.8159
202012,  12.0202,   9.7857,   9.0926,   5.7525,   5.4512,   6.6877
202101,  13.6833,  10.4391,  19.3956,   0.1594,   1.5265,   2.5600
202102,   8.3870,  10.3979,  12.6318,   2.8048,   7.7099,  11.4433
202103,  -2.4360,   2.8547,   5.2521,   0.7342,   5.9221,   7.1256
202104,  -0.5650,   0.2646,   1.9225,   3.9540,   4.0603,   4.3976
202105,  -0.1983,   1.8891,   5.4075,  -1.3961,   1.1874,   3.7700
202106,   6.0653,   1.5429,   2.9059,   3.5440,  -1.2142,  -3.7725
202107,  -7.9527,  -4.4104,  -2.7315,   0.5170,  -0.2969,  -2.8316
202108,   2.6947,   2.4611,   2.9469,   2.1328,   1.9557,   3.7410
202109,  -5.3068,  -3.7682,   0.3166,  -4.6622,  -3.5715,   0.3844
202110,   0.1672,   1.0488,   2.6407,   5.7465,   4.0558,   4.5886
202111,  -9.5438,  -4.3014,  -4.1042,  -4.9445,  -3.0873,  -3.8410
202112,  -4.8073,   0.2800,   1.7230,   2.2432,   5.8091,   4.8121
202201, -14.6649,  -9.7224,  -2.0813, -11.5598,  -4.0559,   2.7067
202202,  -2.4827,  -0.5555,   1.1913,  -1.6465,   1.1569,   1.6666
202203,   3.6733,   2.2775,   1.8203,   1.2755,   1.5665,   1.4165
202204, -17.8601, -12.4978,  -6.3758, -10.8859,  -6.0250,  -6.3746
202205,  -6.5479,  -1.4736,   0.8809,  -2.8362,   2.1126,   4.5435
202206,  -2.7238,  -5.4163,  -8.5452,  -7.5145,  -9.6617, -12.1542
202207,  11.6564,   9.1636,   5.3675,  11.7835,   7.9672,   7.3982
202208,   1.9266,   0.1718,   0.1095,  -3.3230,  -2.7136,  -1.3106
202209, -10.6969, -11.6907, -11.8924,  -8.6920, -10.2262,  -8.5570
202210,   4.4107,   7.2528,   7.4688,   6.6526,  10.9528,  11.9124
202211,  -2.8425,  -0.1530,  -0.2471,   5.5304,   6.5515,   4.5427
202212,  -5.1411,  -7.5029,  -5.8183,  -5.8088,  -4.7307,  -5.5824
202301,  17.4989,  18.3125,  15.8990,   9.8467,   8.9870,   7.5477
202302,  -4.5068,  -4.3435,  -3.4610,  -1.5800,  -2.9592,  -3.7595
202303,  -7.3306,  -6.9631,  -9.3956,   1.5142,  -2.3213,  -7.4845
202304,  -2.8436,  -1.9830,  -2.8955,  -0.9044,  -1.0242,  -0.2327
202305,   2.6449,   1.0568,  -1.2403,   0.9128,  -4.4558,  -6.0980
202306,   4.2943,   5.6199,   6.3966,   8.2657,   8.3104,   8.0500
202307,   2.1246,   4.2342,   7.4823,   2.7726,   4.4900,   8.3143
202308,  -8.3445,  -7.3401,  -6.9226,  -2.5421,  -3.2607,  -4.3872
202309,  -8.8361,  -6.5100,  -7.0492,  -5.5278,  -4.7867,  -5.0544
202310, -10.0055,  -7.5755,  -7.9754,  -4.8494,  -5.3819,  -5.9370
202311,   8.4654,  10.9678,   7.0518,   9.9509,   8.4772,  11.0507
202312,  13.6855,  12.9824,  13.6838,   8.3734,   8.1722,  11.8845
202401,  -4.1306,  -4.6185,  -2.3299,  -1.2549,  -1.0659,  -3.2451
202402,   7.1631,   6.4274,   4.2315,   5.9578,   4.3955,   2.2785
202403,  -0.0682,   2.0934,   2.9306,   2.9919,   5.1619,   6.4662
202404,  -7.7198,  -8.8305,  -7.0216,  -5.3408,  -5.3155,  -6.9942
202405,   4.6776,   4.2761,   6.8478,   2.1422,   3.4633,   4.6284
202406,  -4.1079,  -4.4423,  -3.7725,   0.6046,  -2.0802,  -2.3907
202407,   7.1858,   9.2771,   9.6411,   3.4877,   6.3638,   8.8189
202408,  -3.8372,  -2.7619,  -3.6017,   1.6617,   1.0354,  -0.2589
202409,   0.0253,  -0.0064,   0.2541,   3.0269,   1.4340,   0.0657
202410,   1.2996,   0.4530,  -0.9153,  -1.2617,  -1.3738,   1.1873
202411,   9.7136,   9.0610,   9.1527,   8.9007,   7.4161,  10.0819
202412,  -2.7816,  -5.2165,  -1.0767,  -6.4332,  -7.1481,  -7.1070
202501,   1.9238,   1.6946,   0.2968,   4.5139,   3.9933,   4.8390
202502,  -8.1920,  -7.4139,  -4.8513,  -3.8901,  -2.8775,  -1.3767
202503, -10.6994,  -9.7454,  -9.5132,  -6.0412,  -3.8498,  -4.0759
202504,   0.1512,   0.9610,  -1.8710,   0.2417,  -3.5823,  -5.0536
202505,   5.3821,   3.9362,   7.6212,   6.1113,   4.3032,   5.0422
202506,   6.3621,   6.0868,   5.2971,   3.6749,   3.8177,   5.3122
202507,   4.2175,   3.0924,   3.9474,   1.8037,   1.6455,  -0.5961
202508,   6.3039,   9.5445,   7.1547,   2.1051,   3.2779,   7.9638
202509,   2.8584,   3.4071,   3.2423,   0.9836,   0.8350,   0.3285
202510,   2.4356,   1.6553,  -0.5247,  -0.0334,  -1.3724,  -1.7379


  Average Value Weighted Returns -- Annual
,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
  1927,  30.9145,  26.3876,  34.9750,  44.3751,  23.3553,  31.1519
  1928,  39.5399,  40.8589,  41.4624,  45.9858,  31.1411,  33.5404
